-1.039969399571418762e-01,4.172950983047485352e-02,-1.203188374638557434e-01,-2.392292469739913940e-01,2.412315458059310913e-01,1.680592000484466553e-01,-1.106228977441787720e-01,-1.645221859216690063e-01,1.712318323552608490e-02,-1.454691886901855469e-01,3.815931677818298340e-01,-2.898972332477569580e-01,1.324975490570068359e-01,-5.768579617142677307e-02,-1.840046793222427368e-01,1.322345435619354248e-01,-9.999146312475204468e-02,2.409481406211853027e-01,-1.278525739908218384e-01,1.414734870195388794e-01,4.551416933536529541e-01,-4.284814298152923584e-01,9.387659281492233276e-02,3.854511380195617676e-01,-3.457782268524169922e-01,-1.650467216968536377e-01,-1.235103234648704529e-01,-7.553054951131343842e-03,-4.509570077061653137e-02,-2.393026053905487061e-01,-2.653246819972991943e-01,-1.203733533620834351e-01,-1.211751326918601990e-01,3.777837753295898438e-02,2.401770502328872681e-01,-3.783752322196960449e-01,-3.180336058139801025e-01,6.452854722738265991e-02,5.099267140030860901e-02,3.051126599311828613e-01,-2.528619766235351562e-01,8.632475137710571289e-02,3.825285136699676514e-01,-2.286057472229003906e-01,1.474336683750152588e-01,7.666419725865125656e-03,4.416429698467254639e-01,6.404450535774230957e-01,2.720820903778076172e-01,7.811229676008224487e-02,-8.213697001338005066e-03,-1.578864157199859619e-01,-4.689490795135498047e-02,-3.975908085703849792e-02,5.521264299750328064e-02,1.153854504227638245e-01,-1.065111830830574036e-01,9.841773658990859985e-02,-3.548075631260871887e-02,3.217212557792663574e-01,9.488994628190994263e-02,2.439147084951400757e-01,-9.119664132595062256e-02,1.179649028927087784e-03,8.034126460552215576e-02,-4.475905746221542358e-02,-8.447080850601196289e-02,-1.047723554074764252e-02,-8.384257555007934570e-02,-1.086731627583503723e-01,-2.419386617839336395e-02,7.225807011127471924e-02,1.198615208268165588e-01,2.364954054355621338e-01,-1.502279937267303467e-01,5.876173824071884155e-02,5.124235153198242188e-01,2.889144122600555420e-01,3.111141324043273926e-01,-2.591302990913391113e-01,2.555417455732822418e-02,-1.524465978145599365e-01,-1.092769429087638855e-01,8.301878720521926880e-02,6.812455132603645325e-03,-4.027207940816879272e-02,5.006311535835266113e-01,-2.704678475856781006e-01,3.690357878804206848e-02,-2.694918215274810791e-01,-2.002073526382446289e-01,-4.002887755632400513e-02,-2.932065129280090332e-01,-1.652705110609531403e-02,1.359083205461502075e-01,5.353395827114582062e-03,-8.665887266397476196e-02,3.957448527216911316e-02,2.880091071128845215e-01,-8.608089387416839600e-02
-1.423210650682449341e-01,4.855703562498092651e-02,-2.152957022190093994e-01,-2.364630065858364105e-02,1.310230940580368042e-01,-3.276164829730987549e-02,-1.412524608895182610e-03,4.804768040776252747e-02,8.139020949602127075e-02,-1.734028756618499756e-01,-1.665555238723754883e-01,2.452134154736995697e-02,5.849273502826690674e-02,3.221731632947921753e-02,3.470773622393608093e-02,1.052501499652862549e-01,2.202556580305099487e-01,2.268886007368564606e-02,-1.003754585981369019e-01,3.683004900813102722e-02,-6.698219478130340576e-02,-5.641842260956764221e-02,-2.601719461381435394e-02,5.167751014232635498e-02,1.440854519605636597e-01,6.661645602434873581e-04,-2.273329906165599823e-02,-1.653627865016460419e-02,3.332165256142616272e-02,2.331181764602661133e-01,2.577528059482574463e-01,1.171777471899986267e-01,2.320457547903060913e-01,-1.265167295932769775e-01,2.544466592371463776e-02,3.379897773265838623e-02,-1.570243984460830688e-01,-1.091877277940511703e-02,-1.559940427541732788e-01,1.453315466642379761e-01,2.993241697549819946e-02,2.015015780925750732e-01,-1.232327967882156372e-01,-1.118023619055747986e-01,-5.887295678257942200e-02,3.045375645160675049e-01,-4.758454114198684692e-02,-1.050152443349361420e-02,1.581459641456604004e-01,-2.150595746934413910e-02,1.728392988443374634e-01,-1.597674340009689331e-01,1.446299552917480469e-01,1.418711543083190918e-01,-3.559659048914909363e-02,2.639966905117034912e-01,1.188387945294380188e-01,-6.867649406194686890e-02,-1.941446214914321899e-01,1.413632035255432129e-01,-6.640353798866271973e-02,-1.617764681577682495e-01,6.265077972784638405e-04,-6.193938106298446655e-02,3.418139740824699402e-02,-5.620951950550079346e-02,-8.746953308582305908e-02,1.816744357347488403e-01,-4.689535126090049744e-03,6.807097047567367554e-02,-2.006117720156908035e-03,8.873943984508514404e-02,-2.145434031262993813e-03,3.156692981719970703e-01,-1.523857116699218750e-01,-2.093271762132644653e-01,1.710644215345382690e-01,7.442782074213027954e-02,-4.778644442558288574e-02,-7.180377840995788574e-03,-7.604043930768966675e-02,1.649050116539001465e-01,1.202186644077301025e-01,3.867573291063308716e-02,7.161442935466766357e-02,8.424200117588043213e-02,-2.788149192929267883e-02,-4.458968341350555420e-02,1.072760224342346191e-01,5.564654245972633362e-03,2.332916297018527985e-02,-1.252007037401199341e-01,1.277060061693191528e-01,-3.571201488375663757e-02,1.669014804065227509e-02,8.675404638051986694e-02,-1.098408102989196777e-01,-3.253623843193054199e-02,-7.706684619188308716e-02,7.690633088350296021e-02
1.134030669927597046e-01,-1.296894550323486328e-01,1.444005593657493591e-02,3.648326694965362549e-01,1.994902826845645905e-02,-4.766791686415672302e-02,1.023574471473693848e-01,4.065439850091934204e-02,-7.188077270984649658e-02,1.975459456443786621e-01,4.305835068225860596e-01,1.041692048311233521e-01,3.826427161693572998e-01,2.700853347778320312e-02,1.029608398675918579e-01,-1.042102351784706116e-01,-3.099737465381622314e-01,-9.977640956640243530e-02,1.819718331098556519e-01,4.582603648304939270e-02,-3.293170826509594917e-03,8.223876357078552246e-02,1.388663202524185181e-01,2.135550677776336670e-01,-2.355213463306427002e-01,2.234740257263183594e-01,1.469970196485519409e-01,-9.663407690823078156e-03,3.708389401435852051e-02,-2.020155042409896851e-01,-1.916602253913879395e-01,2.223422518000006676e-03,3.200303390622138977e-02,-1.746944189071655273e-01,1.144981607794761658e-01,-1.371566653251647949e-01,3.665554225444793701e-01,1.123258024454116821e-01,-8.151935413479804993e-03,-1.456721127033233643e-01,2.700575888156890869e-01,-6.162638589739799500e-02,4.106487929821014404e-01,1.511849015951156616e-01,-1.754468306899070740e-02,-8.136290311813354492e-02,7.277645170688629150e-03,1.910720318555831909e-01,1.617638468742370605e-01,2.694392576813697815e-02,-3.389268368482589722e-02,8.774904161691665649e-02,1.247672438621520996e-01,-1.394680887460708618e-01,9.990944713354110718e-02,-2.099491804838180542e-01,1.748424470424652100e-01,-7.019932568073272705e-02,6.226829066872596741e-02,4.742940142750740051e-02,-5.559307709336280823e-02,-1.393071711063385010e-01,3.662971407175064087e-02,3.470557630062103271e-01,-1.071606427431106567e-01,1.843006722629070282e-02,-1.309285219758749008e-02,1.406454741954803467e-01,2.108240574598312378e-01,1.625219583511352539e-01,8.476083725690841675e-02,-3.027877509593963623e-01,1.750026643276214600e-01,3.054413199424743652e-01,2.535697221755981445e-01,2.121453583240509033e-01,1.758522391319274902e-01,6.683745980262756348e-02,-7.654988765716552734e-02,2.319849282503128052e-01,2.170985043048858643e-01,-1.661515831947326660e-01,1.616715341806411743e-01,-3.544506151229143143e-03,-1.004009246826171875e-01,-5.520458333194255829e-03,1.313726603984832764e-01,-2.431056946516036987e-01,-1.217915713787078857e-01,-5.462345480918884277e-02,-1.240532547235488892e-01,-7.204931695014238358e-03,-3.276194930076599121e-01,8.284566551446914673e-02,-1.406599134206771851e-01,-2.858876585960388184e-01,6.108115613460540771e-02,-2.907170355319976807e-02,2.782877162098884583e-02,2.999846264719963074e-02
9.104695916175842285e-02,-1.247972995042800903e-01,-1.694672852754592896e-01,1.910742819309234619e-01,2.327677607536315918e-02,1.118474975228309631e-01,4.472040012478828430e-02,5.667581409215927124e-02,-2.999877035617828369e-01,-5.956099834293127060e-03,3.106561601161956787e-01,-8.707864582538604736e-02,3.387787342071533203e-01,4.453824460506439209e-02,8.511304110288619995e-02,1.025924459099769592e-01,1.690997928380966187e-01,1.228573098778724670e-01,2.642815709114074707e-01,1.146424934267997742e-02,1.770258098840713501e-01,-1.181601881980895996e-01,-4.854593053460121155e-02,2.543629407882690430e-01,-2.393889799714088440e-02,-8.581887930631637573e-02,2.262792363762855530e-02,7.641942799091339111e-02,-2.274132370948791504e-01,-2.692545354366302490e-01,-1.884673535823822021e-01,-7.902001589536666870e-02,-9.237211942672729492e-02,1.956935413181781769e-02,-3.176391497254371643e-02,-3.834081441164016724e-02,2.125368416309356689e-01,4.632673785090446472e-02,2.853431403636932373e-01,-1.336456369608640671e-02,-5.520742386579513550e-02,-1.978061348199844360e-01,3.960391581058502197e-01,1.145273819565773010e-01,1.104506924748420715e-01,-4.261616989970207214e-02,1.512165553867816925e-02,2.066522985696792603e-01,3.260615468025207520e-02,1.275850534439086914e-01,-1.039858609437942505e-01,2.335760369896888733e-02,1.064012665301561356e-02,-3.633818402886390686e-02,-7.984697073698043823e-02,-1.642677746713161469e-02,6.650154292583465576e-02,9.813756495714187622e-02,2.110687643289566040e-01,1.339467316865921021e-01,-2.657412923872470856e-02,1.436876952648162842e-01,7.093291729688644409e-03,-1.259323954582214355e-01,-6.000037491321563721e-02,1.203085109591484070e-02,1.196678262203931808e-02,3.832757472991943359e-02,2.735951542854309082e-01,4.230911657214164734e-02,1.831437498331069946e-01,3.483278304338455200e-02,1.648673564195632935e-01,8.688504248857498169e-02,-1.061710156500339508e-02,1.232568770647048950e-01,-1.243061665445566177e-02,1.304914951324462891e-01,-1.405255645513534546e-01,-1.093205288052558899e-01,-1.359249372035264969e-02,-5.593087151646614075e-02,1.023969724774360657e-01,-1.132342219352722168e-01,-4.091437160968780518e-01,-6.730312854051589966e-02,2.659582197666168213e-01,6.264221668243408203e-02,-5.494923796504735947e-03,-8.429119735956192017e-02,-1.105777025222778320e-01,-2.330114841461181641e-01,-9.362353384494781494e-02,1.864643543958663940e-01,-2.639123797416687012e-02,-1.122804880142211914e-01,-4.874471202492713928e-02,6.012735515832901001e-02,1.303128749132156372e-01,-1.264480948448181152e-01
4.253995046019554138e-02,1.169653981924057007e-01,2.838836908340454102e-01,6.513315439224243164e-02,-9.951952844858169556e-02,8.704321831464767456e-02,-6.405240297317504883e-02,1.801732629537582397e-01,9.014511108398437500e-02,4.930707812309265137e-02,-7.054935395717620850e-02,3.133014738559722900e-01,-1.787789463996887207e-01,2.386361733078956604e-02,9.405474364757537842e-02,-9.999343194067478180e-03,9.125462733209133148e-03,-5.099588632583618164e-02,-4.930928349494934082e-02,5.958674848079681396e-02,-2.056175619363784790e-01,9.772731363773345947e-02,-1.528624892234802246e-01,-2.578599564731121063e-02,2.236853092908859253e-01,1.315785851329565048e-02,1.346212029457092285e-01,-1.386934667825698853e-01,3.091567754745483398e-01,6.349208950996398926e-02,-6.126268766820430756e-03,2.491655945777893066e-01,-8.456106483936309814e-02,-3.912358731031417847e-02,-2.089609652757644653e-01,-1.691745221614837646e-02,3.403196930885314941e-01,-3.211791440844535828e-02,2.032741159200668335e-01,-2.749997079372406006e-01,1.015648469328880310e-01,1.390391495078802109e-02,-5.154005810618400574e-02,2.350408881902694702e-01,-5.914511159062385559e-02,-6.999637186527252197e-02,-2.243784070014953613e-01,-8.317644894123077393e-02,3.770774230360984802e-02,-4.574213176965713501e-02,1.526231616735458374e-01,3.151425421237945557e-01,-4.780412092804908752e-02,-8.482023142278194427e-03,1.757465004920959473e-01,-5.960295349359512329e-02,2.880322933197021484e-01,4.322259500622749329e-02,3.914765268564224243e-02,-2.139742970466613770e-01,-2.343324571847915649e-02,2.176528237760066986e-02,-4.188199341297149658e-02,2.244626432657241821e-01,-6.602957099676132202e-02,-4.674969613552093506e-02,-4.583546519279479980e-02,1.714866794645786285e-02,3.316611051559448242e-02,1.494545191526412964e-01,2.028435282409191132e-02,-1.962075382471084595e-01,1.682579368352890015e-01,1.456841975450515747e-01,3.894080221652984619e-01,-3.472493216395378113e-02,-1.509673297405242920e-01,-1.088017672300338745e-01,-1.181042566895484924e-01,2.276912629604339600e-01,1.106362976133823395e-02,-1.884423792362213135e-01,-1.974115520715713501e-02,4.159004986286163330e-02,9.740910679101943970e-02,-8.453108370304107666e-02,-1.355107277631759644e-01,-1.589448750019073486e-02,2.791877277195453644e-02,1.828823834657669067e-01,-7.330538332462310791e-02,1.201954856514930725e-01,1.332379579544067383e-01,-2.023982256650924683e-02,1.233787462115287781e-01,-1.641207188367843628e-01,-2.950158528983592987e-02,1.246940493583679199e-01,7.371719181537628174e-02,8.568852394819259644e-02
-3.428161889314651489e-02,1.369656994938850403e-02,-7.446097582578659058e-02,2.249685823917388916e-01,1.500699073076248169e-01,-1.752452850341796875e-01,-1.501414775848388672e-01,8.863266557455062866e-02,-6.007799133658409119e-02,5.750127509236335754e-02,2.940637804567813873e-02,1.073826849460601807e-01,3.232435286045074463e-01,-1.791637688875198364e-01,-3.382976353168487549e-01,4.856206849217414856e-02,9.917606413364410400e-02,1.583846360445022583e-01,-6.075913459062576294e-02,-1.135836169123649597e-01,1.038186848163604736e-01,-1.376588046550750732e-01,-1.480437666177749634e-01,9.555180370807647705e-02,3.550085052847862244e-02,3.962951526045799255e-02,-1.605070829391479492e-01,1.878455728292465210e-01,7.966798543930053711e-02,6.274735182523727417e-02,1.725332587957382202e-01,-1.249045580625534058e-01,1.542207300662994385e-01,7.378108799457550049e-02,-6.266119331121444702e-02,-3.566951304674148560e-02,-1.134537532925605774e-02,2.449744492769241333e-01,7.393841445446014404e-02,1.321125179529190063e-01,2.501645386219024658e-01,1.264964938163757324e-01,-8.727550506591796875e-02,1.095744967460632324e-01,2.903065979480743408e-01,8.095160871744155884e-02,7.298260182142257690e-02,-1.363329738378524780e-01,1.158514469861984253e-01,-1.371447890996932983e-01,8.758930489420890808e-04,-3.940816521644592285e-01,-1.128297895193099976e-01,-1.778916716575622559e-01,5.881242081522941589e-02,1.601313948631286621e-01,-2.665081322193145752e-01,6.200262531638145447e-02,-2.677412331104278564e-01,2.068003416061401367e-01,-2.345662191510200500e-02,-1.150366291403770447e-01,9.508652985095977783e-02,-6.918609142303466797e-02,-1.252747327089309692e-01,6.467083841562271118e-02,2.043619602918624878e-01,2.668848931789398193e-01,1.465547084808349609e-01,-6.193488836288452148e-02,-2.006751894950866699e-01,9.607625752687454224e-02,3.170209005475044250e-02,4.123817011713981628e-02,-2.323553115129470825e-01,4.986383719369769096e-04,-1.492432504892349243e-01,-2.152204141020774841e-02,-1.559483259916305542e-01,-1.925309747457504272e-01,4.124394059181213379e-02,2.755051553249359131e-01,1.660250127315521240e-01,3.085522651672363281e-01,3.281551301479339600e-01,-6.934340298175811768e-02,-9.920238703489303589e-02,9.992678463459014893e-02,5.721199139952659607e-02,3.267973661422729492e-02,-8.393621444702148438e-02,-1.450135558843612671e-01,1.927676945924758911e-01,-2.178837954998016357e-01,-7.322635501623153687e-02,-1.821221113204956055e-01,1.918595135211944580e-01,1.343676447868347168e-01,1.624018549919128418e-01,1.365274190902709961e-01
-4.270442947745323181e-02,2.447268217802047729e-01,-3.032416403293609619e-01,1.312201656401157379e-02,7.295349985361099243e-02,-1.393519490957260132e-01,-3.518398152664303780e-03,1.219542026519775391e-01,-1.442496925592422485e-01,-2.208663076162338257e-01,8.705028332769870758e-03,-4.957473650574684143e-02,-2.260883338749408722e-02,1.509958598762750626e-02,2.340818755328655243e-02,-1.574072055518627167e-02,1.711701452732086182e-01,-7.530073076486587524e-02,-1.220816969871520996e-01,3.499456942081451416e-01,1.550963521003723145e-01,-1.699256151914596558e-01,2.460740320384502411e-02,1.149963662028312683e-01,-6.991434097290039062e-02,-1.375219970941543579e-01,-1.247176676988601685e-01,5.436525121331214905e-02,-9.409149736166000366e-02,-1.644910499453544617e-02,-5.213360488414764404e-02,-2.902635745704174042e-02,-7.975451648235321045e-02,3.578313067555427551e-02,-1.570160093251615763e-04,-1.403285004198551178e-02,1.118403598666191101e-01,1.315840929746627808e-01,-2.676677145063877106e-02,7.519028335809707642e-02,2.918189764022827148e-01,2.240646928548812866e-01,-2.047234773635864258e-02,-1.472672224044799805e-01,1.884675025939941406e-01,1.482326537370681763e-01,-7.149304449558258057e-02,-2.238719724118709564e-03,8.487025648355484009e-02,-5.556912347674369812e-02,1.131124123930931091e-01,1.576782464981079102e-01,-2.404189854860305786e-01,1.273323036730289459e-02,-1.079476773738861084e-01,1.722266376018524170e-01,-2.448904067277908325e-01,7.901870459318161011e-02,-9.806305170059204102e-02,1.187400668859481812e-01,1.115050613880157471e-01,-4.594670981168746948e-02,-5.091397091746330261e-02,5.349447578191757202e-02,2.006930857896804810e-01,1.331555992364883423e-01,-1.553177386522293091e-01,1.142317336052656174e-02,-2.712761238217353821e-02,3.987756744027137756e-02,2.114863879978656769e-02,2.564734313637018204e-03,-2.328109741210937500e-02,-4.878950491547584534e-02,-5.034502968192100525e-02,-2.079992368817329407e-02,-7.571551948785781860e-03,-8.015985786914825439e-02,-1.414563856087625027e-03,-1.196713149547576904e-01,1.568091362714767456e-01,-6.074625998735427856e-02,1.705796271562576294e-01,1.461174637079238892e-01,3.205131292343139648e-01,-8.068192005157470703e-02,1.062262058258056641e-01,3.360006809234619141e-01,1.341222822666168213e-01,-5.831291899085044861e-02,-6.662231683731079102e-02,1.369123160839080811e-01,1.846536807715892792e-02,-2.867354452610015869e-01,7.090654224157333374e-02,1.481939703226089478e-01,-9.167905151844024658e-02,-7.893395423889160156e-02,1.740938574075698853e-01,1.682814806699752808e-01
-6.712417304515838623e-02,2.181957215070724487e-01,1.101623624563217163e-01,-1.140116229653358459e-01,1.381668895483016968e-01,-1.538935750722885132e-01,-1.447181701660156250e-01,-9.325803816318511963e-02,6.392143666744232178e-02,1.348115969449281693e-02,-1.832597553730010986e-01,1.424486469477415085e-02,-2.095773220062255859e-01,4.515124112367630005e-02,-4.303839057683944702e-02,4.530917108058929443e-02,1.617454923689365387e-02,-2.761399745941162109e-02,-1.182369813323020935e-01,-9.996581077575683594e-02,7.421721518039703369e-02,-1.321078538894653320e-01,1.323111802339553833e-01,9.302889555692672729e-02,1.094825342297554016e-01,-1.197151243686676025e-01,3.414316102862358093e-02,-8.048561960458755493e-02,1.377437859773635864e-01,1.471853405237197876e-01,1.674527674913406372e-01,1.898866891860961914e-01,9.070757031440734863e-02,8.628872781991958618e-02,5.108743533492088318e-02,-8.536133170127868652e-02,-1.338004022836685181e-01,-3.032691031694412231e-02,-2.296539768576622009e-02,-6.561104953289031982e-02,6.650785449892282486e-03,9.533147513866424561e-02,-1.271332800388336182e-01,1.710204035043716431e-01,-9.386564046144485474e-02,3.074567578732967377e-02,6.287881731986999512e-02,-8.971939980983734131e-02,5.214748531579971313e-02,-6.350368261337280273e-02,1.821773946285247803e-01,7.129825651645660400e-02,6.962748616933822632e-02,5.525586381554603577e-02,4.616735130548477173e-02,2.862809412181377411e-02,2.130917012691497803e-01,-1.481982469558715820e-01,-3.954594582319259644e-02,-1.198215633630752563e-01,3.497491031885147095e-02,5.177725106477737427e-02,1.266212202608585358e-02,6.103435158729553223e-02,5.735248327255249023e-02,-6.418453156948089600e-02,-6.344524025917053223e-02,5.198739096522331238e-02,-4.199944436550140381e-02,-9.031313657760620117e-02,-6.495676189661026001e-02,1.507300231605768204e-02,-3.329289332032203674e-02,5.712651461362838745e-02,-7.322075776755809784e-03,-1.053500175476074219e-01,-1.122031807899475098e-01,-9.549330919981002808e-03,-2.821114100515842438e-02,-6.847710907459259033e-02,1.133565753698348999e-01,-1.348600089550018311e-01,1.556194573640823364e-01,1.612156927585601807e-01,3.894998878240585327e-02,-1.003218721598386765e-02,4.698241129517555237e-02,1.076481193304061890e-01,1.101907789707183838e-01,1.330279856920242310e-01,-6.310375034809112549e-02,7.015392184257507324e-02,8.617820590734481812e-02,2.169781178236007690e-01,7.058408111333847046e-02,-1.264934092760086060e-01,-3.736485168337821960e-02,5.201106518507003784e-02,1.460955291986465454e-02,7.064943760633468628e-02
-1.106511987745761871e-02,1.571384668350219727e-01,-5.820933356881141663e-02,8.897699415683746338e-02,-1.263994872570037842e-01,3.394654020667076111e-03,-1.866659373044967651e-01,1.550693511962890625e-01,-1.785040944814682007e-01,-1.206635236740112305e-01,-1.176228970289230347e-01,3.434614241123199463e-01,1.119536720216274261e-02,6.214451417326927185e-02,-2.363110193982720375e-03,-1.716903498163446784e-04,-4.296271502971649170e-02,-3.169184550642967224e-02,9.906948357820510864e-02,-4.968273267149925232e-02,1.031758040189743042e-01,4.967456310987472534e-02,-1.497785001993179321e-01,9.503042697906494141e-02,3.278239965438842773e-01,-1.896595507860183716e-01,-8.216462284326553345e-02,1.086082011461257935e-01,-1.622122526168823242e-02,-2.073066085577011108e-01,-4.041641578078269958e-02,-3.088340349495410919e-02,-3.744268789887428284e-02,3.498372808098793030e-02,-1.960769146680831909e-01,9.723241627216339111e-02,1.974384784698486328e-01,-1.669875830411911011e-01,3.151115775108337402e-01,-3.276948630809783936e-01,7.530450355261564255e-03,7.419771049171686172e-03,-1.500558666884899139e-02,6.128985807299613953e-02,6.762001663446426392e-02,-3.628225252032279968e-02,-1.038681343197822571e-01,-2.838185057044029236e-02,-2.819123864173889160e-01,-3.248098772019147873e-03,-1.935313828289508820e-02,-1.499811559915542603e-01,-1.942671537399291992e-01,-2.003240957856178284e-02,3.349772095680236816e-02,-4.205418378114700317e-02,1.732090264558792114e-01,9.397548437118530273e-02,4.549628123641014099e-02,6.183816492557525635e-02,6.446232646703720093e-02,-7.805429399013519287e-02,-3.908652812242507935e-02,1.578836590051651001e-01,-2.112766206264495850e-01,2.130321562290191650e-01,3.108259737491607666e-01,1.416520401835441589e-02,1.160195022821426392e-01,7.451572269201278687e-02,1.218264997005462646e-01,-2.932417392730712891e-01,-8.277614414691925049e-02,-3.218613564968109131e-02,2.527090534567832947e-02,-1.175009161233901978e-01,-5.997316911816596985e-02,-1.328049600124359131e-01,2.417412027716636658e-02,1.986519843339920044e-01,-3.702412173151969910e-02,8.717675507068634033e-02,1.135340780019760132e-01,2.037492096424102783e-01,4.033681005239486694e-02,-7.826592028141021729e-02,1.060424745082855225e-01,-2.960915677249431610e-02,-1.579335331916809082e-01,2.454794794321060181e-01,-1.086736172437667847e-01,1.010708063840866089e-01,1.337702870368957520e-01,3.005564026534557343e-02,-3.149674832820892334e-02,2.235317528247833252e-01,7.566949725151062012e-02,-4.216859117150306702e-02,1.401125639677047729e-01,-2.935205213725566864e-02
-2.202714607119560242e-02,-2.836912684142589569e-02,4.705546200275421143e-01,-3.055259771645069122e-02,-5.310630053281784058e-02,2.566937208175659180e-01,8.661618083715438843e-02,1.657516658306121826e-01,-9.112073481082916260e-02,2.634385526180267334e-01,7.917314022779464722e-02,1.834011971950531006e-01,2.359966337680816650e-01,1.234688013792037964e-01,-2.357555031776428223e-01,-1.828112266957759857e-02,-5.222505927085876465e-01,-3.061478435993194580e-01,1.207692623138427734e-01,-2.522900104522705078e-01,-7.997493445873260498e-02,-2.262278050184249878e-01,1.520845387130975723e-02,5.751947164535522461e-01,2.058132290840148926e-01,7.274392247200012207e-02,-1.039953306317329407e-01,1.340511534363031387e-02,8.788541704416275024e-02,1.408557873219251633e-02,-3.072025477886199951e-01,3.086914494633674622e-02,-2.459455467760562897e-02,1.072962358593940735e-01,-2.192806303501129150e-01,-4.264299571514129639e-01,1.169628575444221497e-01,-1.480841189622879028e-01,2.651114761829376221e-01,-8.718281984329223633e-02,-1.148977428674697876e-01,-1.664777845144271851e-02,6.663808226585388184e-01,3.501224517822265625e-02,-9.163481742143630981e-02,-1.892080008983612061e-01,4.496357217431068420e-02,2.583193480968475342e-01,-2.291939705610275269e-01,-4.395810142159461975e-02,-2.833603024482727051e-01,-1.481961458921432495e-01,2.900492846965789795e-01,-1.755331158638000488e-01,2.208250612020492554e-01,-7.521638274192810059e-02,1.226062998175621033e-01,-2.624320052564144135e-02,2.527688145637512207e-01,-1.946995556354522705e-01,1.559021174907684326e-01,-1.061633080244064331e-01,1.456179022789001465e-01,3.489068746566772461e-01,-5.274098515510559082e-01,9.837660938501358032e-02,-4.001891911029815674e-01,-7.853111252188682556e-03,8.355090767145156860e-02,-1.844962537288665771e-01,-1.972886174917221069e-01,-4.186483323574066162e-01,1.213858574628829956e-01,1.260525882244110107e-01,1.963385045528411865e-01,-5.297625437378883362e-02,-6.254765391349792480e-02,-9.731116145849227905e-02,5.873398482799530029e-02,1.857174932956695557e-01,1.417523771524429321e-01,4.225317761301994324e-02,2.297594249248504639e-01,3.504030033946037292e-02,5.979472026228904724e-02,5.372809618711471558e-02,3.758709728717803955e-01,-1.923480331897735596e-01,-6.289066374301910400e-02,8.344085887074470520e-03,7.797977328300476074e-02,2.986446917057037354e-01,-1.545879095792770386e-01,2.083532065153121948e-01,7.106323540210723877e-02,-4.142572730779647827e-02,-1.001001102849841118e-03,2.907381057739257812e-01,3.272072970867156982e-01,-2.485410124063491821e-01
